伝票日付,号数,売番号,船名,船主名,問屋名,漁法名,船籍名,生冷区分,魚種名,単位,単価,個数,数量,金額,消費税,取引日
20120305,191,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,817 ,1,37.8 ,30883 ,1544 ,20120305
20120305,192,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1170 ,1,33.0 ,38610 ,1931 ,20120305
20120305,193,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,867 ,1,38.4 ,33293 ,1665 ,20120305
20120305,194,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,969 ,1,33.2 ,32171 ,1609 ,20120305
20120305,195,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1070 ,1,34.4 ,36808 ,1840 ,20120305
20120305,196,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,797 ,1,92.8 ,73962 ,3698 ,20120305
20120305,197,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,457 ,1,57.4 ,26232 ,1312 ,20120305
20120305,198,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,787 ,1,26.0 ,20462 ,1023 ,20120305
20120305,199,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,847 ,2,50.2 ,42519 ,2126 ,20120305
20120305,200,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,997 ,1,29.0 ,28913 ,1446 ,20120305
20120305,201,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,998 ,1,27.6 ,27545 ,1377 ,20120305
20120305,202,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,989 ,1,27.0 ,26703 ,1335 ,20120305
20120305,203,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,996 ,3,81.8 ,81473 ,4074 ,20120305
20120305,204,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,979 ,1,27.4 ,26825 ,1341 ,20120305
20120305,205,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,979 ,1,26.2 ,25650 ,1283 ,20120305
20120305,206,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,959 ,1,28.6 ,27427 ,1371 ,20120305
20120305,207,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,979 ,1,27.2 ,26629 ,1331 ,20120305
20120305,208,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,548 ,1,28.4 ,15563 ,778 ,20120305
20120305,209,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,840 ,1,29.4 ,24696 ,1235 ,20120305
20120305,210,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,757 ,2,53.0 ,40121 ,2006 ,20120305
20120305,211,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,777 ,2,56.4 ,43823 ,2191 ,20120305
20120305,212,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,889 ,3,80.8 ,71831 ,3592 ,20120305
20120305,213,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,707 ,5,138.2 ,97707 ,4885 ,20120305
20120305,1,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,940 ,0,20.2 ,18988 ,949 ,20120305
20120305,2,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,900 ,0,21.4 ,19260 ,963 ,20120305
20120305,3,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,877 ,0,42.2 ,37009 ,1850 ,20120305
20120305,4,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,920 ,0,23.0 ,21160 ,1058 ,20120305
20120305,5,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,827 ,0,16.0 ,13232 ,662 ,20120305
20120305,6,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,880 ,0,21.4 ,18832 ,942 ,20120305
20120305,7,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,538 ,0,36.2 ,19476 ,974 ,20120305
20120305,8,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,538 ,0,16.6 ,8931 ,447 ,20120305
20120305,9,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,487 ,0,57.6 ,28051 ,1403 ,20120305
20120305,10,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,804 ,0,44.4 ,35698 ,1785 ,20120305
20120305,11,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,231 ,0,42.6 ,9841 ,492 ,20120305
20120305,12,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,457 ,0,58.6 ,26780 ,1339 ,20120305
20120305,13,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,457 ,0,30.0 ,13710 ,686 ,20120305
20120305,14,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,280 ,0,16.0 ,4480 ,224 ,20120305
20120305,15,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,336 ,0,19.0 ,6384 ,319 ,20120305
20120305,16,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,313 ,0,45.8 ,14335 ,717 ,20120305
20120305,17,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,239 ,0,28.0 ,6692 ,335 ,20120305
20120305,18,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,小めか,0:㎏,300 ,0,10.0 ,3000 ,150 ,20120305
20120305,1,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,162 ,0,32.0 ,5184 ,259 ,20120305
20120305,2,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,88 ,0,57.6 ,5069 ,253 ,20120305
20120305,3,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,72 ,0,74.4 ,5357 ,268 ,20120305
20120305,4,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,70 ,0,55.0 ,3850 ,193 ,20120305
20120305,5,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,109 ,0,41.8 ,4556 ,228 ,20120305
20120305,6,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,70 ,0,85.6 ,5992 ,300 ,20120305
20120305,7,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,72 ,0,50.0 ,3600 ,180 ,20120305
20120305,8,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,60 ,0,30.4 ,1824 ,91 ,20120305
20120305,9,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,68 ,0,30.0 ,2040 ,102 ,20120305
20120305,10,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,52 ,0,33.4 ,1737 ,87 ,20120305
20120305,11,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,72 ,0,55.6 ,4003 ,200 ,20120305
20120305,12,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,55 ,0,135.6 ,7458 ,373 ,20120305
20120305,13,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,60 ,0,104.0 ,6240 ,312 ,20120305
20120305,14,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,72 ,0,35.4 ,2549 ,127 ,20120305
20120305,15,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,50 ,0,205.0 ,10250 ,513 ,20120305
20120305,16,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,48 ,0,293.0 ,14064 ,703 ,20120305
20120305,17,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,39 ,0,66.2 ,2582 ,129 ,20120305
20120305,18,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,39 ,0,77.2 ,3011 ,151 ,20120305
20120305,19,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,23 ,0,105.0 ,2415 ,121 ,20120305
20120305,20,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,11 ,0,10.0 ,110 ,6 ,20120305
20120305,21,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,72 ,0,16.0 ,1152 ,58 ,20120305
20120305,22,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,72 ,0,40.6 ,2923 ,146 ,20120305
20120305,23,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,63 ,0,29.6 ,1865 ,93 ,20120305
20120305,24,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,勝さめ,0:㎏,15 ,0,60.6 ,909 ,45 ,20120305
20120305,1,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,尾長さめ,0:㎏,27 ,0,101.0 ,2727 ,136 ,20120305
20120305,1,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,232 ,6,3842.0 ,891344 ,44567 ,20120305
20120305,1,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,228 ,11,7006.0 ,1597368 ,79868 ,20120305
20120305,2,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,196 ,10,6111.0 ,1197756 ,59888 ,20120305
20120305,3,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,176 ,11,6503.0 ,1144528 ,57226 ,20120305
20120305,4,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,76 ,1,244.0 ,18544 ,927 ,20120305
20120305,5,1,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,60 ,1,96.0 ,5760 ,288 ,20120305
20120410,1,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,ば　ち,0:㎏,1330 ,1,80.0 ,106400 ,5320 ,20120410
20120410,1,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,だるま,0:㎏,1200 ,1,28.8 ,34560 ,1728 ,20120410
20120410,2,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,だるま,0:㎏,1540 ,1,22.0 ,33880 ,1694 ,20120410
20120410,3,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,だるま,0:㎏,1000 ,1,22.6 ,22600 ,1130 ,20120410
20120410,1,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1690 ,1,233.8 ,395122 ,19756 ,20120410
20120410,2,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1360 ,1,155.6 ,211616 ,10581 ,20120410
20120410,3,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1170 ,1,108.8 ,127296 ,6365 ,20120410
20120410,4,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1270 ,1,150.0 ,190500 ,9525 ,20120410
20120410,5,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1100 ,1,113.4 ,124740 ,6237 ,20120410
20120410,6,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1330 ,1,92.0 ,122360 ,6118 ,20120410
20120410,7,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1050 ,1,102.0 ,107100 ,5355 ,20120410
20120410,8,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,809 ,1,93.8 ,75884 ,3794 ,20120410
20120410,9,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1340 ,1,92.2 ,123548 ,6177 ,20120410
20120410,10,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1250 ,1,93.8 ,117250 ,5863 ,20120410
20120410,11,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1080 ,1,98.8 ,106704 ,5335 ,20120410
20120410,12,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1510 ,1,85.2 ,128652 ,6433 ,20120410
20120410,13,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,990 ,1,88.0 ,87120 ,4356 ,20120410
20120410,14,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,76.8 ,88320 ,4416 ,20120410
20120410,15,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1230 ,1,76.8 ,94464 ,4723 ,20120410
20120410,16,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1290 ,1,70.2 ,90558 ,4528 ,20120410
20120410,17,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1000 ,1,74.0 ,74000 ,3700 ,20120410
20120410,18,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,509 ,1,76.0 ,38684 ,1934 ,20120410
20120410,19,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,520 ,1,72.6 ,37752 ,1888 ,20120410
20120410,20,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1180 ,1,72.0 ,84960 ,4248 ,20120410
20120410,21,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1280 ,1,70.8 ,90624 ,4531 ,20120410
20120410,22,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,600 ,1,73.8 ,44280 ,2214 ,20120410
20120410,23,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1050 ,1,70.0 ,73500 ,3675 ,20120410
20120410,24,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1390 ,1,76.2 ,105918 ,5296 ,20120410
20120410,25,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1190 ,1,79.4 ,94486 ,4724 ,20120410
20120410,26,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,989 ,1,63.8 ,63098 ,3155 ,20120410
20120410,27,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,669 ,1,63.0 ,42147 ,2107 ,20120410
20120410,28,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1080 ,1,60.0 ,64800 ,3240 ,20120410
20120410,29,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,68.4 ,78660 ,3933 ,20120410
20120410,30,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,61.2 ,70380 ,3519 ,20120410
20120410,31,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1180 ,1,66.8 ,78824 ,3941 ,20120410
20120410,32,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,680 ,1,65.2 ,44336 ,2217 ,20120410
20120410,33,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,835 ,1,60.8 ,50768 ,2538 ,20120410
20120410,34,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1230 ,1,67.4 ,82902 ,4145 ,20120410
20120410,35,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,570 ,1,68.0 ,38760 ,1938 ,20120410
20120410,36,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,61.4 ,70610 ,3531 ,20120410
20120410,37,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1230 ,1,57.6 ,70848 ,3542 ,20120410
20120410,38,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1460 ,1,55.6 ,81176 ,4059 ,20120410
20120410,39,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1190 ,1,57.4 ,68306 ,3415 ,20120410
20120410,40,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,680 ,1,51.2 ,34816 ,1741 ,20120410
20120410,41,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1250 ,1,56.4 ,70500 ,3525 ,20120410
20120410,42,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,527 ,1,59.0 ,31093 ,1555 ,20120410
20120410,43,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1080 ,1,51.0 ,55080 ,2754 ,20120410
20120410,44,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1170 ,1,57.0 ,66690 ,3335 ,20120410
20120410,45,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,530 ,1,50.0 ,26500 ,1325 ,20120410
20120410,46,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,937 ,1,57.0 ,53409 ,2670 ,20120410
20120410,47,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1140 ,1,53.8 ,61332 ,3067 ,20120410
20120410,48,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,2:皆物,4000 ,1,0.0 ,4000 ,200 ,20120410
20120410,49,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1180 ,1,53.0 ,62540 ,3127 ,20120410
20120410,50,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1360 ,1,46.2 ,62832 ,3142 ,20120410
20120410,51,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1250 ,1,48.8 ,61000 ,3050 ,20120410
20120410,52,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,799 ,1,48.0 ,38352 ,1918 ,20120410
20120410,53,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1100 ,1,42.2 ,46420 ,2321 ,20120410
20120410,54,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1130 ,1,42.6 ,48138 ,2407 ,20120410
20120410,55,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1060 ,1,43.8 ,46428 ,2321 ,20120410
20120410,56,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1100 ,1,47.0 ,51700 ,2585 ,20120410
20120410,57,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,40.2 ,46230 ,2312 ,20120410
20120410,58,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1100 ,1,48.6 ,53460 ,2673 ,20120410
20120410,59,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,899 ,1,48.0 ,43152 ,2158 ,20120410
20120410,60,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,42.4 ,48760 ,2438 ,20120410
20120410,61,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1060 ,1,43.0 ,45580 ,2279 ,20120410
20120410,62,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,669 ,1,40.0 ,26760 ,1338 ,20120410
20120410,63,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,557 ,1,44.6 ,24842 ,1242 ,20120410
20120410,64,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1060 ,1,40.2 ,42612 ,2131 ,20120410
20120410,65,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,47.0 ,54050 ,2703 ,20120410
20120410,66,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,639 ,1,46.0 ,29394 ,1470 ,20120410
20120410,67,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,500 ,1,43.2 ,21600 ,1080 ,20120410
20120410,68,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,787 ,1,40.0 ,31480 ,1574 ,20120410
20120410,69,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,839 ,1,36.2 ,30372 ,1519 ,20120410
20120410,70,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1080 ,1,31.6 ,34128 ,1706 ,20120410
20120410,71,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1180 ,1,36.0 ,42480 ,2124 ,20120410
20120410,72,2,８福洋丸,福洋水産㈱,福洋水産㈱,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1180 ,1,37.0 ,43660 ,2183 ,20120410
